lgid,lgtype,latitude,longitude,govname
67620,6,39.07,-108.63,Redlands 360 Metropolitan District No. 3
67621,6,39.06,-108.63,Redlands 360 Metropolitan District No. 4
67622,6,39.07,-108.63,Redlands 360 Metropolitan District No. 5
67623,6,39.07,-108.63,Redlands 360 Metropolitan District No. 6
67624,6,39.06,-108.63,Redlands 360 Metropolitan District No. 7
67625,6,39.06,-108.63,Redlands 360 Metropolitan District No. 8
67626,6,40.59,-105.01,Mulberry Metropolitan District No. 1
67627,6,40.59,-105.01,Mulberry Metropolitan District No. 2
67628,6,40.59,-105.02,Mulberry Metropolitan District No. 3
67629,6,40.59,-105.01,Mulberry Metropolitan District No. 4
67630,6,40.59,-105.01,Mulberry Metropolitan District No. 5
67631,6,40.58,-105.02,Mulberry Metropolitan District No. 6
67632,6,39.67,-104.7,Harvest Crossing Metropolitan District No. 1
67633,6,39.67,-104.7,Harvest Crossing Metropolitan District No. 2
67635,6,39.63,-106.08,Fourth North Metropolitan District No. 1
67636,6,39.63,-106.08,Fourth North Metropolitan District No. 2
67637,6,38.83,-104.83,One Place Metropolitan District No. 1
67638,6,38.83,-104.83,One Place Metropolitan District No. 2
67639,6,38.83,-104.83,One Place Metropolitan District No. 3
67640,6,38.9,-104.67,Mountain Vista Metropolitan District No. 2
67642,79,38.76,-104.39,Sunset Metropolitan District No. 2
67643,79,39.32,-104.85,Crystal Valley Metropolitan District No. 2 Sub District
67644,79,39.5,-105.03,Sterling Ranch Colorado Metropolitan District No. 4 Subdistrict-A
67645,6,40.19,-104.97,Grand Meadow Metropolitan District
67646,6,40.2,-104.99,Mead Place Metropolitan District No. 7
67647,6,40.2,-104.99,Mead Place Metropolitan District No. 8
67648,6,40.2,-104.99,Mead Place Metropolitan District No. 9
67649,6,40.2,-104.99,Mead Place Metropolitan District No. 10
67650,6,40.2,-104.99,Mead Place Metropolitan District No. 11
67651,6,40.2,-104.99,Mead Place Metropolitan District No. 12
67652,6,38.91,-104.68,Freestyle Metropolitan District No. 1
67653,6,38.91,-104.67,Freestyle Metropolitan District No. 2
67654,6,38.91,-104.68,Freestyle Metropolitan District No. 3
67655,6,38.9,-104.67,Freestyle Metropolitan District No. 4
67656,6,38.29,-104.65,Pikes Peak Park Metropolitan District No. 1
67657,6,38.29,-104.65,Pikes Peak Park Metropolitan District No. 2
67658,6,38.29,-104.66,Pikes Peak Park Metropolitan District No. 3
67659,6,38.29,-104.65,Pikes Peak Park Metropolitan District No. 4
67660,6,38.29,-104.65,Pikes Peak Park Metropolitan District No. 5
67662,6,39.71,-104.64,Sky Ranch Metropolitan District No. 6
67663,6,39.71,-104.64,Sky Ranch Metropolitan District No. 7
67664,6,39.71,-104.64,Sky Ranch Metropolitan District No. 8
67665,6,38.21,-104.68,Pastora Ranch Metropolitan District No. 1
67666,6,38.21,-104.67,Pastora Ranch Metropolitan District No. 2
67667,6,38.21,-104.68,Pastora Ranch Metropolitan District No. 3
67669,7,40.42,-104.67,Ash Park and Recreation District
67671,6,40.48,-104.88,Village East Metropolitan District No. 4
67672,6,40.49,-104.87,Village East Metropolitan District No. 5
67675,6,40.25,-104.98,Access 25 Metropolitan District No. 1
67676,6,40.25,-104.97,Access 25 Metropolitan District No. 2
67677,6,40.25,-104.98,Access 25 Metropolitan District No. 3
67678,6,40.24,-104.97,Access 25 Metropolitan District No. 4
67679,6,40.24,-104.97,Access 25 Metropolitan District No. 5
67680,6,40.24,-104.96,Access 25 Metropolitan District No. 6
67681,6,40.37,-104.74,Liberty Draw Metropolitan District No. 1
67682,6,40.37,-104.74,Liberty Draw Metropolitan District No. 2
67683,6,40.37,-104.74,Liberty Draw Metropolitan District No. 3
67684,6,40.38,-104.74,Liberty Draw Metropolitan District No. 4
67685,6,40.38,-104.74,Liberty Draw Metropolitan District No. 5
67686,6,40.37,-104.74,Liberty Draw Metropolitan District No. 6
67687,6,40.38,-104.74,Liberty Draw Metropolitan District No. 7
67688,6,40.46,-104.88,Great Western Metropolitan District No. 8
67689,6,40.46,-104.88,Great Western Metropolitan District No. 9
67690,6,40.45,-104.88,Great Western Metropolitan District No. 10
67691,6,40.46,-104.87,Great Western Metropolitan District No. 11
67692,6,40.28,-104.98,Turion South Metropolitan District No. 1
67693,6,40.28,-104.98,Turion South Metropolitan District No. 2
67694,6,40.28,-104.98,Turion South Metropolitan District No. 3
67695,6,40.28,-104.98,Turion South Metropolitan District No. 4
67696,6,40.28,-104.98,Turion South Metropolitan District No. 5
67697,6,40.27,-104.98,Turion South Metropolitan District No. 6
67698,6,40.27,-104.98,Turion South Metropolitan District No. 7
67699,6,40.27,-104.98,Turion South Metropolitan District No. 8
67700,6,40.27,-104.98,Turion South Metropolitan District No. 9
67701,6,40.27,-104.98,Turion South Metropolitan District No. 10
67702,79,38.9,-106.95,North Subdistrict of Gunnison County Metropolitan Recreation District
67703,79,38.59,-106.9,South Subdistrict of Gunnison County Metropolitan Recreation District
67704,6,39.55,-104.85,Meridian Metropolitan District
67705,6,39.67,-104.72,Aspen Business Park Metropolitan District
67706,6,39.74,-104.88,Grand Ave Metropolitan District
67707,6,39.76,-104.44,Bennett North Metropolitan District No. 1
67708,6,39.76,-104.44,Bennett North Metropolitan District No. 2
67709,6,39.76,-104.44,Bennett North Metropolitan District No. 3
67710,6,39.76,-104.44,Bennett North Metropolitan District No. 4
67711,11,37.3,-107.81,Ute Pass Water District
67712,6,39.78,-104.67,Aurora Highlands Metropolitan District No. 4
67713,6,39.78,-104.67,Aurora Highlands Metropolitan District No. 5
67714,6,39.85,-105.03,Uplands Metropolitan District No. 1
67715,6,39.85,-105.03,Uplands Metropolitan District No. 2
67716,6,38.79,-104.74,Hancock Metropolitan District No. 1
67717,6,38.79,-104.74,Hancock Metropolitan District No. 2
67718,6,39.71,-104.69,Eastern Hills Metropolitan District No. 21
67719,6,39.71,-104.69,Eastern Hills Metropolitan District No. 22
67720,6,39.71,-104.69,Eastern Hills Metropolitan District No. 23
67722,6,40.09,-104.78,Cottonwood Conner Metropolitan District
67723,6,40.09,-104.78,Cottonwood Thermo Metropolitan District
67724,6,40.09,-104.78,Cottonwood Townhomes Metropolitan District
67725,6,40.07,-104.79,Vista Meadows Metropolitan District
67727,6,38.94,-104.55,Meadow Lake Metropolitan District No. 1
67728,6,38.93,-104.56,Meadow Lake Metropolitan District No. 2
67729,6,38.93,-104.56,Meadow Lake Metropolitan District No. 3
67730,6,39.74,-104.48,Prospect Ridge Metropolitan District No. 1
67731,6,39.74,-104.48,Prospect Ridge Metropolitan District No. 2
67732,6,39.74,-104.48,Prospect Ridge Metropolitan District No. 3
67733,6,39.74,-104.48,Prospect Ridge Metropolitan District No. 4
67734,6,39.74,-104.48,Prospect Ridge Metropolitan District No. 5
67736,6,39.56,-104.76,Kings Point South Metropolitan District No. 3
67737,6,40.49,-104.92,Trevenna Metropolitan District
67738,6,40.43,-104.9,Water Valley Metropolitan District No. 3
67739,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 9
67740,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 10
67741,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 11
67742,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 12
67743,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 13
67744,6,39.79,-104.73,Green Valley Ranch East Metropolitan District No. 14
67746,6,40.39,-104.91,Delantero Metropolitan District No. 1
67747,6,40.39,-104.91,Delantero Metropolitan District No. 2
67748,6,40.39,-104.91,Delantero Metropolitan District No. 3
67749,6,40.39,-104.91,Delantero Metropolitan District No. 4
67750,6,40.39,-104.91,Delantero Metropolitan District No. 5
67751,6,40.39,-104.91,Delantero Metropolitan District No. 6
67752,6,40.39,-104.91,Delantero Metropolitan District No. 7
67753,6,40.39,-104.91,Delantero Metropolitan District No. 8
67754,6,40.39,-104.91,Delantero Metropolitan District No. 9
67755,6,40.39,-104.91,Delantero Metropolitan District No. 10
67756,6,38.78,-104.69,Peak Metropolitan District No. 4
67757,6,38.78,-104.69,Peak Metropolitan District No. 5
67758,6,38.78,-104.69,Peak Metropolitan District No. 6
67759,6,38.78,-104.69,Peak Metropolitan District No. 7
67760,6,40.42,-104.82,Two Rivers Marketplace Metropolitan District
67761,6,40.09,-104.94,Miners Park Metropolitan District No. 1
67762,6,40.09,-104.94,Miners Park Metropolitan District No. 2
67763,6,39.66,-105.18,RRC Metropolitan District No. 4
67764,6,39.66,-105.18,RRC Metropolitan District No. 5
67765,6,39.66,-105.18,RRC Metropolitan District No. 6
67766,6,39.99,-104.96,York Station Metropolitan District
67769,6,38.81,-104.82,Creekwalk Metropolitan District
67770,8,39.4,-103.48,Genoa Fire Protection District
67771,6,39.47,-104.98,Range Metropolitan District No. 1
67772,6,39.47,-104.98,Range Metropolitan District No. 2
67773,6,39.47,-104.98,Range Metropolitan District No. 3
67775,6,39.78,-104.55,Cielo Colorado Metropolitan District
67776,6,38.82,-104.68,Reagan Ranch Metropolitan District No. 4
67777,6,39.63,-106.05,Triveni Square Metropolitan District No. 1
67778,6,39.63,-106.05,Triveni Square Metropolitan District No. 2
67779,6,39.63,-106.05,Triveni Square Metropolitan District No. 3
67780,6,39.63,-106.05,Triveni Square Metropolitan District No. 4
67781,6,39.94,-104.9,Quebec Highlands Metropolitan District
67782,6,40.51,-104.97,Trailside Metropolitan District No. 6
67783,6,39.59,-104.96,Southglenn Metropolitan District No. 2
67785,6,39.25,-104.98,Bear Ridge Metropolitan District
67790,6,39.75,-104.69,Harvest Mile Metropolitan District
67791,6,39.77,-104.47,Bennett Farms Metropolitan District No. 1
67792,6,39.77,-104.47,Bennett Farms Metropolitan District No. 2
67793,6,39.77,-104.47,Bennett Farms Metropolitan District No. 3
67794,6,39.77,-104.47,Bennett Farms Metropolitan District No. 4
67795,6,39.77,-104.47,Bennett Farms Metropolitan District No. 5
67796,6,39.77,-104.47,Bennett Farms Metropolitan District No. 6
67854,6,39.32,-107.2,Crystal Oaks Metropolitan District
67855,6,40.16,-104.93,Denmore Metropolitan District No. 1
67856,6,40.16,-104.93,Denmore Metropolitan District No. 2
67857,6,40.16,-104.93,Denmore Metropolitan District No. 3
67858,6,40.16,-104.93,Denmore Metropolitan District No. 4
67859,6,40.16,-104.93,Denmore Metropolitan District No. 5
67900,6,39.45,-104.63,Independence Commercial Metropolitan District
67901,6,39.45,-104.64,Independence Metropolitan District No. 5
67902,6,39.45,-104.64,Independence Metropolitan District No. 6
67911,6,39.92,-105.79,Cooper Creek Village Metropolitan District No. 1
67912,6,39.92,-105.79,Cooper Creek Village Metropolitan District No. 2
67913,6,39.92,-105.79,Cooper Creek Village Metropolitan District No. 3
67914,6,39.92,-105.79,Cooper Creek Village Metropolitan District No. 4
67915,6,39.92,-105.79,Cooper Creek Village Metropolitan District No. 5
67918,6,39.76,-104.41,Kiowa Creek Preserve Metropolitan District No. 1
67919,6,39.76,-104.41,Kiowa Creek Preserve Metropolitan District No. 2
67920,6,39.76,-104.41,Kiowa Creek Preserve Metropolitan District No. 3
67922,6,40.05,-105.07,Lafferty Canyon Metropolitan District
67925,2,39.91,-105.96,"Keystone, Town of"
67926,6,38.96,-104.65,Sterling Ranch Metropolitan District No. 4
67927,6,38.98,-104.66,Sterling Ranch Metropolitan District No. 5
67929,6,40.09,-104.91,Columbine Heights Metropolitan District
67930,7,40.44,-104.68,Wake Park and Recreation District
67931,6,40.25,-104.97,Buffalo Highlands Metropolitan District No. 1
67932,6,40.25,-104.96,Buffalo Highlands Metropolitan District No. 2
67933,6,40.26,-104.96,Buffalo Highlands Metropolitan District No. 3
67934,6,39.97,-104.81,Parkland Metropolitan District No. 1
67935,6,39.97,-104.81,Parkland Metropolitan District No. 2
67936,6,39.97,-104.81,Parkland Metropolitan District No. 3
67938,6,39.52,-104.74,Kime Ranch Metropolitan District
67941,6,39.4,-104.82,Valley View Metropolitan District No. 1
67942,6,39.41,-104.82,Valley View Metropolitan District No. 2
67943,6,39.41,-104.83,Valley View Metropolitan District No. 3
67944,6,39.45,-104.77,Scott Gulch Metropolitan District
67945,79,39.5,-105.03,Sterling Ranch Colorado Metropolitan District No. 4 Subdistrict-B
67946,79,39.5,-105.03,Sterling Ranch Colorado Metropolitan District No. 4 Subdistrict-C
67947,79,39.5,-105.03,Sterling Ranch Colorado Metropolitan District No. 4 Subdistrict-D
67948,79,39.49,-105.03,Sterling Ranch Colorado Metropolitan District No. 7 Subdistrict-C
67950,6,40.35,-104.97,High Plains Estates Metropolitan District
67951,6,40.12,-104.93,Vistas at Saddleback Metropolitan District No. 1
67952,6,40.12,-104.93,Vistas at Saddleback Metropolitan District No. 2
67953,6,40.12,-104.93,Vistas at Saddleback Metropolitan District No. 3
67954,6,40.08,-104.97,Pinnacle Farms Metropolitan District No. 2
67955,6,40.08,-104.97,Pinnacle Farms Metropolitan District No. 3
67956,6,40.46,-106.82,Mountain Area Metropolitan District No. 1
67957,6,40.46,-106.82,Mountain Area Metropolitan District No. 2
67958,6,40.46,-106.82,Mountain Area Metropolitan District No. 3
67959,6,40.46,-106.82,Mountain Area Metropolitan District No. 4
67960,6,40.46,-106.82,Mountain Area Metropolitan District No. 5
67961,6,40.46,-106.82,Mountain Area Metropolitan District No. 6
67963,6,40.41,-105.01,Centerra South Metropolitan District No. 1
67964,6,40.4,-105,Centerra South Metropolitan District No. 2
67965,6,40.4,-105.01,Centerra South Metropolitan District No. 3
67966,6,38.98,-104.64,Eagleview Metropolitan District
67967,6,38.73,-104.66,Corvallis Metropolitan District No. 1
67968,6,38.73,-104.66,Corvallis Metropolitan District No. 2
67969,6,38.73,-104.67,Corvallis Metropolitan District No. 3
67970,6,38.74,-104.67,Corvallis Metropolitan District No. 4
67971,6,40.46,-105.1,Taft Ridge Metropolitan District No. 1
67972,6,40.46,-105.11,Taft Ridge Metropolitan District No. 2
67973,6,40.45,-105.11,Taft Ridge Metropolitan District No. 3
67974,6,40.45,-105.11,Taft Ridge Metropolitan District No. 4
67975,6,39.62,-105.19,Willow Springs Estates Metropolitan District
67976,6,39.92,-105.76,Rendezvous Arrow Metropolitan District No. 4
67977,6,39.92,-105.76,Rendezvous Arrow Metropolitan District No. 5
67978,6,39.92,-105.76,Rendezvous Arrow Metropolitan District No. 6
67979,6,39.92,-105.76,Rendezvous Arrow Metropolitan District No. 7
67980,6,39.92,-105.78,Rendezvous Arrow Metropolitan District No. 8
67981,6,38.97,-104.57,4-Way Commercial Metropolitan District
67982,6,39.12,-108.61,Western Slope Metropolitan District
67983,6,39.07,-104.7,Flying Horse North Metropolitan District No. 1
67984,6,39.06,-104.71,Flying Horse North Metropolitan District No. 2
67985,6,39.05,-104.71,Flying Horse North Metropolitan District No. 3
67986,6,39.05,-104.73,Flying Horse North Metropolitan District No. 4
67987,6,39.05,-104.72,Flying Horse North Metropolitan District No. 5
67989,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 1
67990,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 2
67991,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 3
67992,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 4
67993,6,39.94,-105.83,Byers Peak Ranch Metropolitan District No. 5
67994,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 6
67995,6,39.94,-105.82,Byers Peak Ranch Metropolitan District No. 7
67996,79,39.94,-104.59,Horse Creek Metropolitan District Crestwood Estates Subdistrict
67998,6,39.97,-104.98,25 Commerce Park Metropolitan District
67999,6,40.39,-104.61,Centennial Commerce Center Metropolitan District
68000,79,39.71,-104.79,Buckley Yard Metropolitan District No. 2 Sub District
68001,6,38.71,-104.68,Mesa Ridge Metropolitan District No. 3
68002,6,38.72,-104.67,Mesa Ridge Metropolitan District No. 4
68003,6,38.72,-104.66,Mesa Ridge Metropolitan District No. 5
68004,6,39.94,-105.81,GP North Meadow Metropolitan District
68005,6,39.93,-105.79,GP South Meadow Metropolitan District
68006,6,39.93,-105.81,West Mountain Metropolitan District No. 2
68007,6,39.93,-105.81,West Mountain Metropolitan District No. 3
68008,6,39.92,-105.81,West Mountain Metropolitan District No. 4
68009,6,39.92,-105.82,West Mountain Metropolitan District No. 5
68010,6,39.88,-105.76,Resort Area Development Metropolitan District No. 1
68011,6,39.88,-105.76,Resort Area Development Metropolitan District No. 2
68012,6,39.88,-105.76,Resort Area Development Metropolitan District No. 3
68013,6,39.88,-105.76,Resort Area Development Metropolitan District No. 4
68014,6,39.88,-105.75,Resort Area Development Metropolitan District No. 5
68015,6,39.88,-105.75,Resort Area Development Metropolitan District No. 6
68016,6,39.88,-105.75,Resort Area Development Metropolitan District No. 7
68017,6,39.88,-105.76,Resort Area Development Metropolitan District No. 8
68018,6,39.88,-105.75,Resort Area Development Metropolitan District No. 9
68019,6,39.88,-105.76,Resort Area Development Metropolitan District No. 10
68020,6,39.98,-104.76,Swink Metropolitan District
68022,6,38.84,-104.87,Evergreen Ridge Metropolitan District
68024,6,39.71,-104.79,East Creek Consolidated Metropolitan District
68025,26,39.8,-105.51,City of Central Downtown Development Authority
68030,6,38.76,-104.68,Waterview North Metropolitan District No. 1
68031,6,38.76,-104.68,Waterview North Metropolitan District No. 2
68033,26,39.95,-105.81,Fraser Downtown Development Authority
68036,79,39.61,-106.61,Eagle River Fire Protection District - Lake Creek Subdistrict
68038,6,40.02,-104.72,Fruition Lochbuie Metropolitan District No. 1
68039,6,40.02,-104.72,Fruition Lochbuie Metropolitan District No. 2
68040,6,40.02,-104.72,Fruition Lochbuie Metropolitan District No. 3
